PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100
-2.454062,-6.878154,-2.359879,0.740034,4.519660,4.051124,2.092587,-0.752625,0.721760,0.609192,2.079139,1.690744,-3.391365,-2.063197,-0.751468,0.731604,2.099469,1.642866,0.955393,1.843149,1.449912,-0.124141,0.212188,2.277138,2.200042,-0.482288,-0.387195,-0.368755,3.097156,-0.581879,-1.237548,1.902667,-0.672418,0.786757,-0.903097,0.666486,0.392230,0.640066,0.088003,0.862345,0.753584,-0.146184,0.017197,0.028846,-0.173287,0.644113,-0.165562,-1.020967,0.008614,-0.438180,0.283864,1.087208,-0.872137,0.713343,0.858615,0.825543,0.349076,-0.211597,-1.357406,-0.884978,-0.297371,-1.631477,-0.613618,0.637745,-0.770996,-0.375045,0.587300,-0.048630,0.357149,1.843433,0.780451,0.814265,-0.330309,0.124838,-0.529644,0.818490,-0.325323,0.122771,-0.437930,0.644852,-1.528758,-1.152453,0.588087,-0.049580,-0.008713,0.027538,-0.459578,-0.048848,0.172703,0.424888,0.350331,0.458266,0.870928,-0.257944,0.454136,-0.806363,-0.033274,-0.303810,-0.394743,-0.287695
-1.705141,-5.873238,-2.108811,0.764811,2.372012,4.343626,3.060135,-1.322707,-0.313575,-0.852191,2.236221,0.447625,-2.089153,-3.977344,-0.497638,2.766486,2.030334,2.290580,0.907768,2.318399,-1.275858,0.908927,-0.499995,1.839594,1.033571,-1.393141,0.657740,2.110847,0.052718,-1.186638,-0.953686,0.110961,0.773962,-0.593833,-1.359638,-0.120708,-0.542306,-0.092191,-0.471179,0.340246,0.593598,0.817919,-0.542432,0.793917,-1.513916,1.383801,-2.684128,0.220645,0.675680,1.768142,1.647665,0.336517,-1.213908,-0.982401,-0.797196,1.811448,-0.087786,0.760719,2.631796,-1.595257,0.778884,0.280675,-1.118008,-0.525243,0.736444,-1.026983,0.544676,0.799557,0.284005,0.262547,-0.391629,-0.668499,0.310837,-0.078490,-0.581793,-0.230818,0.483631,1.369185,0.086438,0.734382,-0.983407,0.045509,-0.432449,-0.066609,0.869486,0.205347,-0.940814,0.141491,-0.352648,1.040667,0.196195,-0.719096,-0.306962,0.095506,1.069023,-0.240006,0.525049,-0.060342,-0.399319,0.684214
-1.209587,-4.737860,-5.714822,4.349113,5.310626,1.467833,0.562281,2.959326,2.865350,-1.860103,1.417097,1.359922,-6.101978,-3.105604,0.642475,2.284562,3.021134,-0.308479,-0.442626,-0.427377,1.489647,-1.854450,1.213221,1.674466,1.125306,1.748391,1.738581,-1.656439,1.287123,1.272632,-1.322780,1.190382,-2.502371,-0.174772,-1.047166,0.312917,-0.508882,-0.502293,-0.837605,0.775822,0.150141,0.365944,0.429778,-0.151068,0.176062,0.339198,-0.284983,0.529025,-0.429648,0.431810,0.269565,1.785545,0.350589,0.415062,0.197912,-0.097621,-0.245829,0.193859,1.242637,-0.653872,0.523482,-0.207597,-0.040828,-0.839050,1.048865,-0.439833,-0.797358,-0.245474,0.454900,0.045167,0.287384,-0.771074,0.201778,0.383061,0.667379,-0.624666,0.866735,-0.554216,0.306550,-0.021665,-0.427522,-0.005497,-0.842232,0.295445,0.183309,-0.208187,0.308668,-0.572468,-0.109597,0.879108,0.353673,-0.132161,0.520727,0.453170,0.205876,-0.073254,0.557807,-0.715897,-0.504616,-0.368949
-1.531230,-5.728358,-1.582216,1.300591,3.154021,3.171885,1.181117,-0.497410,0.526077,0.424511,2.301268,0.697337,-4.113190,-3.351829,0.542017,2.669509,4.131913,-0.541769,-0.745642,1.755886,0.038075,-0.631046,1.069403,2.333243,2.194381,-0.030424,-0.152403,-0.114376,1.517766,0.328476,-0.662233,0.627670,-0.631393,0.217523,-0.188782,0.618575,-0.996868,-0.164334,-0.420595,1.004379,2.006420,-1.127674,-0.514401,0.070130,-0.791600,-0.254642,-0.574061,0.149192,-0.651080,-0.108703,0.371732,0.228364,-0.272171,0.611959,0.571028,0.073518,1.319796,-0.325637,-0.498828,-0.578456,0.214519,-1.553449,-0.661264,-0.037492,-0.806044,-1.114753,0.160700,-0.288038,-0.975606,0.363623,-0.803332,0.486349,-1.567274,-0.916607,-1.460911,0.930193,-0.191366,0.396743,-2.057806,0.056017,-0.003464,0.279333,-0.659208,-1.119711,-0.927311,0.620463,0.585253,0.596035,0.883794,0.574466,0.154912,-0.052016,1.119940,-0.101502,-0.745002,-1.363038,-0.150894,0.627457,-0.719477,0.793129
-2.783198,2.177373,-2.731177,1.043934,2.030756,2.778957,-2.223540,1.671925,-1.335790,0.516714,2.728925,-2.135094,-0.834960,-1.771831,-1.684227,1.010015,2.827087,-2.704080,1.802799,-0.126191,1.331476,-2.422211,1.128667,4.492123,0.021491,1.271132,1.498802,0.775726,0.082867,0.865561,-2.430008,-0.541838,-1.250923,-1.880409,-0.815929,-0.190693,1.338775,0.059150,-1.254660,-0.347148,-0.028877,-0.574384,1.418631,-0.897683,-0.547540,-1.605869,0.152621,0.633656,0.392960,-0.369717,1.560827,0.678302,1.149774,0.021382,0.887639,2.089839,-0.982673,-0.098635,1.253896,-2.044190,-0.474020,0.357108,-1.311832,-0.521636,0.009085,-1.488487,0.805528,-1.153183,0.511669,0.587843,0.067038,0.823661,-0.199993,1.248883,-0.420212,-2.242969,-0.837352,0.314717,-1.445745,0.402689,-0.243208,-0.322243,-0.010005,-0.545962,0.789525,0.364131,-0.100943,0.580748,-0.860175,1.182605,1.890165,-1.242153,0.205467,1.258283,-0.115856,-0.582522,-0.384461,-1.632891,-1.317430,0.314674
-3.778537,9.907587,-3.821354,3.320697,3.103893,4.682027,-0.541000,2.641457,-2.714295,-2.465576,0.526585,0.634177,-0.811279,-1.702979,-1.670906,2.015856,2.607476,1.633161,1.218468,1.643127,1.450696,-1.902840,-1.211486,-0.684570,-0.420153,-0.831475,-0.387007,-0.598376,1.433114,0.055359,-0.646722,0.919057,-0.371105,0.559826,-0.269232,-0.110333,-0.211661,0.130213,-0.852837,-1.328841,-0.320607,-0.530312,0.086474,0.005740,0.269974,0.128845,-0.862036,-1.016569,-0.731741,-0.680391,0.957378,-0.172478,-0.387853,0.360148,1.254886,-0.199160,-0.098923,0.516453,0.461937,-0.278822,0.104266,-0.612438,0.055056,-0.021139,0.354145,-0.238663,0.383508,-0.783835,-0.065295,0.345329,0.046901,0.021072,-0.559971,0.730507,-0.727543,0.458313,0.596230,0.598311,-0.060125,0.323501,-1.272198,0.132079,-0.571773,-0.867739,-0.033393,-0.148724,0.560570,-0.154282,0.540456,-0.501825,-0.729773,-0.058995,0.500990,1.105281,0.028912,-0.080737,0.395088,-0.815544,0.370438,0.084964
-1.674573,-5.367318,-0.508451,0.013028,2.924332,7.459374,4.289491,-0.878266,-2.731102,-1.405833,1.304084,-0.865009,-1.036608,-3.563724,-1.307477,3.559308,4.568011,0.463896,0.353375,3.360276,1.483434,-1.395421,-0.420682,2.006629,0.150745,1.775690,0.186025,-0.439174,0.436104,0.190706,1.205979,-0.641480,0.097525,-0.220196,-0.523220,-0.626340,-2.050402,-0.402169,-1.281408,-1.436997,-0.474923,-0.025184,1.265617,-1.499081,-2.474670,0.297764,-1.722944,0.760646,-0.441132,-0.039748,0.303954,1.045609,-1.280346,1.580252,-0.129027,-0.915975,-1.234378,0.097373,2.221153,-1.095232,0.907273,-1.289449,-0.624594,-0.743535,0.600479,0.060396,0.782702,-0.407254,0.273005,1.073716,1.607039,-0.220920,0.542877,1.851532,-1.306113,-1.852750,-0.906444,0.851546,-0.343670,-1.158199,1.618667,-0.288370,-1.608501,0.457169,0.688489,1.090000,-0.920948,0.099124,1.136192,-0.866110,0.708957,-1.122252,0.627019,0.228704,0.554974,-0.183821,1.063507,-0.873784,-0.623266,0.194424
1.191918,-0.840779,0.028364,0.704633,0.453145,3.500873,2.855606,1.913458,-1.536320,-0.043614,-0.946228,1.830843,-3.402785,1.029835,-1.367092,0.723207,-1.682114,3.027891,0.098305,0.248850,-0.770432,0.508689,2.838473,2.025791,-0.396747,-0.871240,-0.239892,0.066715,3.008877,0.000202,-2.575518,2.203527,-1.624117,3.607784,-0.142432,1.313789,0.052341,-1.575014,-1.289637,-4.159020,-1.502707,-1.253104,1.630353,-1.665613,3.144843,1.177975,-0.228393,1.152558,-0.945732,-0.131158,1.004268,-0.368628,0.049394,1.765634,2.298256,0.689888,-0.125897,0.512382,2.889230,0.972435,-0.044850,-0.140130,-0.667879,0.637326,0.120213,0.728513,-0.040921,0.682633,-0.374309,-0.742800,0.211735,-1.460685,-1.001415,-0.008782,-1.387582,0.659853,0.439222,-0.260646,0.475121,0.883984,0.176552,1.157721,1.141805,-0.557306,-1.614713,0.717803,0.765742,1.275470,-0.908759,-0.056850,1.321020,-0.191000,-0.182157,-0.349347,1.258174,0.144548,-1.376958,0.646273,-0.993557,-0.244007
-3.197813,-3.991201,0.107740,-0.283749,2.727692,5.629120,1.709373,-0.212160,-1.581653,0.465484,2.182441,0.350006,-3.059387,-2.686720,1.041141,-0.420549,2.424788,0.159855,-1.207643,5.316057,2.189573,-2.020338,0.414295,2.216453,0.124588,-0.947705,-0.565732,0.597866,0.427190,-1.856823,-0.252811,-0.330360,-1.674374,1.249198,-0.698673,-0.460796,-0.400057,-1.090882,1.458984,-1.361189,0.712181,-0.397506,-1.397170,-1.765582,0.765076,0.757513,-0.117119,-0.150866,0.573429,-0.198130,0.678840,-0.423389,0.447256,1.281257,2.206789,-2.049899,-0.727434,-0.389299,0.050530,-0.965663,-0.034831,-0.285207,-0.489793,-0.459087,0.307556,-1.492519,0.251189,1.046880,-1.512782,-0.204157,-0.429713,1.366121,-0.013977,1.137584,1.510095,-1.091221,-0.799558,-0.200216,0.114983,1.570355,-0.711255,-1.926000,0.314530,1.391737,0.090560,1.053344,-0.513302,1.165028,0.474361,1.175232,0.314001,0.228701,-0.431082,0.780241,0.022958,0.128250,-0.553705,0.030367,-0.212235,0.828199
-0.705526,-3.877741,-2.249860,1.112206,3.551603,3.587276,2.400180,-0.229405,-2.090072,1.234219,1.259730,1.630213,-1.796079,-0.284530,1.238270,0.558119,2.346353,1.235366,4.270701,-0.370797,0.069788,0.224027,-2.156233,2.264747,1.190910,2.404740,-0.623314,-0.266898,1.189183,1.930330,-1.199640,2.098593,0.955582,3.186504,-1.168053,-0.324846,0.847863,-2.964547,0.101347,0.884551,1.592973,0.555511,-0.646402,-2.809887,0.025847,-0.727632,-0.115524,1.211154,-0.219267,-0.130293,-0.747554,0.200060,-0.433471,1.699265,0.554675,-0.696532,-0.472092,-1.515262,-0.254930,0.792385,0.354511,0.391211,-0.436699,-1.174670,-1.402175,-2.611934,1.760908,2.294401,-0.346887,1.300013,-1.494475,-0.266408,1.679420,-1.071212,-0.003761,1.091852,0.263314,0.790988,-0.042927,1.128121,-1.888931,0.866231,-0.719705,-0.166966,-0.815840,0.313614,-1.450629,-0.479050,-0.816048,-0.469822,-0.729327,-0.539093,-1.346611,-0.418171,0.414298,-2.027567,1.340239,-1.328028,0.112035,0.244577
-3.667567,-6.601030,1.885433,-0.712115,1.227895,8.396142,5.126718,-1.483134,-4.578104,-1.538883,-0.131765,-0.040406,-2.954695,-1.293618,-0.434005,1.579191,2.414827,-0.303666,0.713730,4.679794,0.517511,-4.951505,1.737609,1.096822,-2.486249,0.252372,1.040360,-0.797235,1.556109,-1.806486,-3.880574,-1.453037,-3.387442,2.016330,-3.323615,1.578317,1.194411,1.660612,1.140717,-0.837781,-0.579984,-2.370640,-2.671182,-0.256137,2.925218,0.391242,1.980281,-1.308918,-0.737506,-0.852206,-0.011117,0.620083,0.592102,1.138557,1.991531,0.166340,-0.017558,1.300462,1.215950,-2.351980,-1.943346,1.105886,1.418760,-1.426097,-0.289652,-1.490803,-2.004010,-1.208396,-1.721356,1.074862,-0.523395,0.679384,-1.781134,1.653572,0.507142,0.005623,-0.655332,-0.345039,-1.814855,0.104685,-0.757955,-1.105848,0.097827,0.258041,0.255652,1.917339,-0.543904,-0.129597,1.031943,-0.105146,-0.795063,-0.435006,1.213598,1.216922,-0.144025,-0.452628,0.281628,-0.842407,1.521886,-0.144248
1.463715,-4.302237,-4.593651,5.480799,2.805129,-0.896114,2.179032,2.766023,4.210475,-3.854715,0.958783,1.234582,-6.856394,-2.777981,0.526326,0.341844,1.313131,-1.454386,-1.173474,-1.237651,1.511035,-2.529599,3.140901,-0.683266,-0.557144,-0.520011,1.377385,-2.573804,0.192195,0.433479,-0.789830,0.059684,-3.182276,-0.386943,-2.479194,0.302000,-0.503470,0.277743,-2.102389,0.037940,0.617453,0.038033,0.451428,-1.167473,0.119971,1.745294,-1.261771,-0.201589,-0.681845,0.711291,1.577269,1.685283,0.404456,-0.160311,1.352403,0.052123,-0.914056,-1.179520,1.058314,-1.273218,1.327919,-0.282835,0.078478,-0.818058,0.054155,-1.502269,-0.965823,-0.972448,0.687044,-0.051365,0.444238,1.172574,-0.265930,1.247539,0.443205,-0.278844,1.524030,1.661978,0.843799,-0.336494,-1.436075,-0.349954,0.170504,-0.617681,-0.313590,-1.570230,0.803685,-0.996189,-0.258941,0.396215,-1.203253,0.329155,0.195581,0.291968,-0.649391,0.351221,-0.451211,-0.858308,-1.215223,-0.115365
-3.412801,-7.301804,-1.636789,-0.462181,3.013146,7.240241,4.740537,-1.220388,-0.153870,-2.878125,1.406746,-0.983445,-1.124324,-4.625324,-3.157328,3.587760,1.841513,2.953215,-0.394632,1.622901,1.695880,0.125780,2.651501,1.181224,1.022477,-1.118140,-1.235987,0.339183,-0.043190,1.307050,-2.678241,0.726430,-2.412365,2.600444,0.392682,2.272076,0.198438,-0.661332,-0.021509,-1.378492,-1.688377,-1.356549,0.475183,-0.793130,0.882721,1.172727,-1.528910,1.240538,0.088412,0.221002,0.906558,0.281759,-0.246864,-0.037951,-0.143793,0.059940,-0.099018,1.454810,3.448052,0.104505,-0.581885,1.211292,-1.332780,-1.354429,0.369642,-0.076151,0.321884,0.638183,-0.546549,0.192601,0.172267,-0.209904,1.447157,-2.399679,-1.341533,-0.320369,2.310410,-0.527186,0.119798,1.105159,-0.940459,1.372238,-1.158101,-0.084061,0.196328,1.852925,0.399077,-0.690610,-2.065933,-1.089347,0.464378,-0.857121,0.473678,-0.452122,1.660748,0.195213,-0.855014,0.160015,-1.532260,0.582930
-2.088218,-5.796500,-2.386884,1.032706,0.285436,3.687756,1.109415,-1.008830,0.024071,-2.870457,2.661716,0.426583,-6.586265,-5.929065,-1.601781,5.232767,4.359159,-0.678057,-2.110086,1.508008,-0.107654,-2.601391,0.474105,1.736255,0.484969,0.498283,-1.231952,-0.031893,0.878693,-1.261265,-1.222842,0.631656,-0.640576,-1.105760,1.312682,-0.492211,-1.716910,0.309221,0.510030,-1.475479,-0.474773,0.399645,0.893476,-0.323617,-2.687640,-0.010649,-0.119210,-0.301291,-0.100769,0.403560,-0.339859,1.212143,-0.064848,-0.079608,0.323630,-0.543369,-0.028324,1.290608,0.939179,-1.700484,0.505359,-0.128575,-0.332574,-0.649424,0.529494,0.308883,0.059965,-1.131956,0.220721,1.177429,0.517921,1.175074,-0.608675,0.034902,-0.502087,0.528205,0.063747,-0.268155,-0.413953,0.790727,-0.841212,0.110085,-0.936141,-0.450510,-0.297861,-0.176131,0.156999,-0.352314,0.209208,0.580805,-0.169478,-0.175565,1.048454,0.501264,1.072275,-0.759635,-0.296776,-1.753042,-0.998652,-1.547261
6.815153,-5.537088,-4.018707,7.026904,2.255996,1.770673,5.181668,0.823133,-0.847281,-2.823846,3.767144,0.744420,-4.662770,-4.757051,0.266525,2.518212,2.445512,-0.628297,1.109469,1.060865,0.438176,-1.960638,0.040821,3.061910,-1.167570,-0.057701,2.690749,-0.297103,0.661044,0.667875,-0.700230,-0.012131,-1.360417,-1.525005,-0.592058,-0.650802,-1.375677,0.531179,0.457287,-0.433748,0.447372,0.980102,-0.097691,0.743617,-1.671402,-0.129267,0.662776,0.479882,0.389753,1.115575,1.476585,0.805710,2.794044,0.559080,0.396637,-0.527576,2.083709,1.223192,-0.314494,-0.600509,-0.040681,0.599930,0.644274,0.508460,0.309245,-0.720346,0.031564,0.456872,-0.284962,-0.302492,-0.417365,0.102131,-0.736966,-0.526134,-1.272762,1.603990,-0.386893,-0.017490,-1.127301,-0.261660,-1.853867,0.846455,-0.394137,0.450572,-0.351294,1.041253,-0.746088,-0.022669,0.810592,0.549612,0.240406,-0.355814,1.662916,0.631649,0.493192,-0.102368,-0.713796,-1.242186,-0.015062,-1.324844
9.679938,-4.348408,-4.111020,9.205910,1.329521,1.090748,5.836434,1.699672,-1.899297,-1.572614,4.268457,1.273767,-6.103959,-4.789352,-0.093463,2.205855,3.101947,-0.486269,0.584552,2.046900,1.504106,-1.175098,-0.734368,2.728583,-0.969030,-0.236484,0.131021,0.126744,0.246949,1.433782,-1.025733,0.102844,-0.141403,-0.493977,0.180607,-0.692854,-1.023405,-0.106719,-0.710605,-1.225659,-0.112662,-0.034844,-0.167753,-0.404953,0.410981,-0.113027,0.520468,-0.267748,-0.751161,0.350655,0.670508,0.218547,0.459606,0.651081,0.521201,-0.196034,0.963144,-0.225472,2.276742,-1.346102,0.438315,-0.585566,-0.918242,-0.083983,-0.073259,1.568146,0.971686,-0.631722,-0.449852,0.167194,0.971656,-0.198143,-1.304674,0.345454,-0.437488,-0.194190,0.584264,-0.183157,-0.731234,-0.131000,0.102579,-0.081412,0.456505,-0.442442,1.337699,0.061995,0.219355,1.012104,-0.704195,0.483846,0.426030,-0.319709,1.383533,1.430893,0.698964,-0.921077,0.294073,-0.779055,-0.204502,-0.679408
-4.511740,-3.913213,6.613369,2.264363,4.196592,7.153564,2.421702,-1.926352,-3.649675,1.922899,1.579304,-0.173775,-3.594797,-2.621638,1.745480,2.857000,5.610972,-1.587954,3.018050,-1.840154,2.479888,-1.176532,-3.427326,-0.415600,2.542557,-0.192766,0.814879,1.415926,-0.220133,-1.729946,2.230478,-0.206531,-2.404407,-2.055581,-0.663770,-0.296218,2.088497,0.384755,-0.108793,0.267105,1.191884,-0.421034,-0.695738,0.594637,1.246345,-0.619021,0.338842,0.288605,0.277869,-0.853884,2.486962,-1.631009,-1.540558,-0.503136,-0.217795,-0.865179,1.230767,1.068905,3.160242,-2.319260,-0.383322,-0.687697,-0.369445,0.327755,1.196086,-0.378129,-1.280031,0.085713,-1.591867,-1.194430,-0.024484,0.515255,-1.037300,0.892461,-0.855987,0.104850,-0.919522,-0.174925,-0.814869,0.886944,-0.972644,0.312788,-0.107897,0.257207,-0.536612,-0.344682,0.010398,1.712227,1.066225,0.890191,-0.209772,0.080329,1.337676,-0.104848,0.328734,-0.785009,0.116823,0.575271,-0.616560,0.752603
0.022550,-1.222801,-0.908344,0.846360,0.679214,-0.480660,0.009549,0.365961,1.190922,-0.148498,0.092924,0.160836,-1.731420,0.196045,-0.027198,0.347523,0.633715,-0.875729,-0.274551,-0.822125,0.411420,-0.815262,0.511128,-0.005562,-0.919155,-0.759017,-0.434473,-1.061445,-0.154639,-0.403886,0.439535,-1.191425,0.649015,-0.341250,-0.609362,-0.028704,0.629747,-0.346615,-1.458836,-0.336185,0.113671,0.001055,-0.655663,-0.777640,0.267538,0.578985,-2.220689,0.055421,-2.070655,0.919808,-0.138487,0.053035,-0.462440,-0.006249,-0.036137,0.384856,-0.171155,-0.655809,0.631760,-0.282996,-0.522018,0.248139,-0.249853,-0.329070,-0.102161,-0.352684,0.434896,0.098849,-0.283215,-0.589567,0.620016,-1.295758,-0.099993,-0.027980,1.432360,-0.080905,-1.815130,-1.559601,-0.735477,0.202992,-0.382011,1.019715,-0.803053,0.244493,0.123044,2.331882,-0.059887,0.379779,0.672705,0.886304,0.833038,-0.477515,1.163665,0.869821,0.625543,-0.918295,0.080836,-1.244295,-0.996566,0.238544
16.019337,0.665040,0.997895,3.775062,-0.099445,3.979063,2.088528,-1.024200,-4.248049,-0.227849,8.319766,0.517029,3.324028,0.581847,-0.691246,1.454080,3.518825,3.357997,-0.974721,0.174459,1.553932,0.446812,-1.140021,2.427669,0.575645,-0.554418,1.513898,-2.518214,1.809357,0.953849,-1.082081,-1.954029,-2.905435,-0.441056,2.353421,2.375552,0.210112,-2.273761,-1.498699,2.087198,-0.160925,-1.193517,0.433067,-2.088190,-0.378694,-0.072874,-1.188013,-1.855587,-0.735028,-1.165492,0.418062,0.756368,0.722954,-0.913706,0.281331,-0.343841,0.832292,0.032464,0.696088,-0.469554,-0.598175,0.904630,-2.561032,-0.742055,-0.204726,-0.059017,0.840756,0.787043,-0.136282,1.047298,0.542399,-0.198203,-0.880519,2.180885,-0.748648,-1.167744,0.790328,0.373224,-0.389061,-0.504269,-1.301537,-0.613650,0.487055,0.225839,-0.182025,0.931616,1.130657,-0.401727,0.988108,0.003180,1.087795,-0.336752,0.307698,0.029486,-0.813352,0.333939,0.609609,-0.656305,-0.197503,-0.608667
3.058200,2.114828,2.814305,-2.990055,-0.948132,2.245919,1.145436,1.936127,3.428655,-4.313841,0.193095,0.016928,-3.276057,-3.579819,3.177087,-4.023313,1.585666,-1.138274,3.133561,3.175917,0.193618,-2.458036,0.369581,-0.777299,5.402354,1.225695,0.449541,-0.264213,3.152057,-0.383130,-1.420222,0.889293,-0.106586,-1.579880,0.797928,0.689860,1.725632,-0.924879,-1.036380,-1.708636,-2.241994,-3.353559,0.477365,0.705190,1.288139,-1.534961,-0.546872,-2.856248,0.392527,2.676260,-1.019442,-1.770237,1.368575,1.224778,2.846488,0.237384,0.040219,0.996668,1.201318,-1.305224,0.365746,-0.856808,1.386102,-1.638892,-0.597506,-1.155006,1.326917,0.553819,-1.423821,0.956607,-0.869567,-0.721479,-0.961614,1.131471,2.212888,-1.376611,0.887163,0.978975,0.135301,-1.536709,-0.801911,-0.442950,-0.316065,-0.125468,-0.112249,0.233251,0.345386,-1.218315,1.928023,-0.750794,-1.240499,-3.115216,0.970642,0.132032,-2.122423,-1.043639,-1.257121,-0.690734,-1.282420,0.739429
-0.684716,-4.033307,-6.248776,4.948236,6.071594,2.000114,0.019275,3.968539,1.999061,-1.770979,1.419022,0.946924,-5.592542,-2.969546,0.476836,2.744223,3.608497,0.070629,-0.174868,0.397010,0.996975,-1.442744,1.524938,1.429860,0.479224,2.307996,2.150018,-1.833518,1.348490,0.320932,-1.846163,-0.016480,-2.447393,-0.306216,-0.729098,0.556803,-0.238467,-0.184748,-2.085318,0.422259,-0.454814,-0.574648,0.452089,0.351546,0.745005,0.063435,0.297316,1.397811,-0.196840,0.040346,0.954523,0.991233,0.446733,0.118248,-0.469217,0.523199,-0.423270,-0.181136,1.610548,-0.379485,0.555651,-0.357090,-1.372625,-0.949144,-0.407153,-0.349580,-0.672451,-0.297339,-0.348378,0.050981,0.060767,-0.668380,0.409031,0.321413,-0.618857,-0.333083,0.494695,-0.450112,0.085898,0.009691,0.087179,0.218822,-0.856315,-0.385705,-1.062496,0.205119,0.317400,-0.172269,0.873089,0.675358,-0.452168,0.037497,0.560606,0.184942,-0.196991,-0.552792,0.712874,-0.629026,-0.187867,-0.622464
-1.901311,-4.011316,-1.268420,-1.839273,-0.120311,1.409272,-3.607352,-2.890760,-1.798164,1.109729,2.567908,2.673794,-3.526039,-2.534557,-1.124861,2.037537,2.392927,-0.151656,-1.609867,1.006901,-0.954637,0.033764,-1.110170,1.788774,0.439220,0.350329,1.076079,-0.089343,1.540111,1.295005,-1.202883,3.333523,0.751846,0.633235,-0.356939,-1.194797,-1.424195,-1.176477,-0.590754,-0.174414,0.114276,-0.439343,0.199202,-0.858774,-0.483012,-0.122418,0.277195,-1.443670,-0.910109,-1.197461,-1.801005,1.005594,-0.436522,0.009875,1.108352,0.931175,0.759984,1.239854,1.749113,-0.257777,0.546132,-0.492863,-1.312580,-0.827807,1.066734,-0.593832,-0.021969,-0.572414,0.469601,0.483463,0.371668,0.101488,-0.802447,0.676456,-0.959021,-0.147386,0.972804,-0.492435,-0.802901,0.569708,-0.240800,1.049481,-1.617735,-0.959440,-0.064793,-0.494485,0.232585,1.317104,0.341230,0.213485,-0.159504,0.683895,0.185234,-0.087387,0.301238,0.261075,0.496496,-0.471884,0.196615,0.062959
-3.445277,5.414968,-4.028245,2.894314,3.094863,3.912704,-0.791618,1.753760,-1.822593,-1.844377,1.134519,-0.423978,-0.534590,-1.401474,-2.189232,1.829129,2.255684,-0.873467,3.121559,-0.535491,2.577793,-3.227241,0.934703,4.439539,1.374649,0.305462,0.297778,-0.077199,1.863363,2.689390,-2.810693,0.348367,-1.559101,0.695372,-0.263151,-0.749292,-0.128548,-0.174051,-0.491119,-0.924176,-0.156573,0.870172,-0.143174,-0.505659,-0.325873,-0.730482,-0.839294,-0.394054,0.410518,-1.052020,-0.437489,0.743216,0.270128,0.107435,1.070151,0.497677,-0.563704,0.430503,1.892451,-1.334278,-0.350763,-1.229563,-1.291181,-0.618137,0.496119,0.160405,1.004643,-0.346818,-0.553081,0.471618,-0.200949,-0.240419,-0.067522,-0.422161,1.051733,-1.868154,0.200585,-0.234498,-1.207041,-1.064128,-0.727378,-0.283507,-0.028367,0.591966,-0.034189,0.678331,-0.086221,0.177124,-0.684166,0.478990,1.250436,-0.379406,0.694324,1.014745,1.152828,0.197446,0.004987,-0.795660,0.531856,0.056228
3.139189,-6.833507,-4.108964,5.737005,3.192872,1.180806,3.835496,-0.897064,0.897317,-1.577482,4.061163,1.442155,-4.135945,-3.550566,0.815185,1.435757,2.257506,-0.682446,1.365583,0.643286,1.387661,-1.624748,-2.446706,2.445278,-1.544044,-0.938207,-0.020052,0.044755,0.026851,1.037533,-0.829102,0.176145,-0.137488,-0.768622,-0.985532,-0.792703,0.282829,-0.342676,0.075183,-2.255510,1.058857,-0.715824,0.045632,0.387223,-0.996000,-1.988510,0.147747,-0.418762,0.362601,1.177577,1.519607,0.801251,1.045713,-0.620354,1.346567,-0.288773,-0.467125,1.457720,-0.811048,0.051589,-0.525629,-0.825676,0.258428,0.406399,-0.093298,-2.720051,-0.347489,-0.074055,0.333105,-0.816426,-0.522751,0.905275,-0.115263,-0.449019,-1.581427,1.247029,-0.954910,0.370526,-0.312701,0.836874,-1.049695,0.581849,-0.451518,-0.345664,-0.519593,0.983738,-0.428320,0.259424,0.608803,-0.005011,0.715208,0.008145,1.303168,0.278968,0.711073,0.452764,0.326014,0.669038,0.669610,-0.295172
